Imperial Glory,PC,2005,Strategy,0,0.04,0,0,0.04,T
Star Wars: Republic Commando,PC,2005,Shooter,0,0.04,0,0.01,0.05,T
Call of Duty 2,PC,2005,Shooter,0,0.05,0,0.01,0.06,T
Battlefield 2,PC,2005,Shooter,0,0.07,0,0.01,0.08,T
Silent Hunter III,PC,2005,Simulation,0,0.07,0,0.01,0.08,T
TOCA Race Driver 2: Ultimate Racing Simulator,PSP,2005,Racing,0,0.25,0,0,0.25,N/A
Age of Empires III,PC,2005,Strategy,0,0.33,0,0.05,0.38,T
Royal Palace of White Sword and The City of Gentiles,PS2,2005,Role-Playing,0,0.51,0,0.62,1.14,N/A
Grand Theft Auto: San Andreas,PC,2005,Action,0,0.93,0,0.04,0.97,M
Buzz! The Music Quiz,PS2,2005,Misc,0,1.18,0,0.43,1.61,N/A
Aeon Flux,XB,2005,Action,0.01,0,0,0,0.01,T
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,XB,2005,Platform,0.01,0,0,0,0.02,E10+
Electroplankton,DS,2005,Misc,0.01,0,0.02,0,0.03,E
Kao the Kangaroo Round 2,GC,2005,Platform,0.01,0,0,0,0.02,E
Motocross Mania 3,XB,2005,Racing,0.01,0,0,0,0.02,T
Pump It Up: Exceed,XB,2005,Misc,0.01,0,0,0,0.02,T
Rainbow Islands Revolution,DS,2005,Platform,0.01,0,0,0,0.02,E
Rainbow Islands: Revolution,PSP,2005,Action,0.01,0,0,0,0.01,N/A
Rayman 10th Anniversary,GBA,2005,Platform,0.01,0,0,0,0.02,N/A
Red Ninja: End of Honor,XB,2005,Action,0.01,0,0,0,0.02,M
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,XB,2005,Adventure,0.01,0,0,0,0.01,N/A
Snood 2: On Vacation,GBA,2005,Puzzle,0.01,0,0,0,0.01,N/A
Space Invaders Revolution,DS,2005,Shooter,0.01,0,0,0,0.01,E
Super Robot Monkey Team: Game Boy Advance Video Volume 1,GBA,2005,Misc,0.01,0,0,0,0.01,N/A
The Incredibles: Rise of the Underminer,PC,2005,Action,0.01,0,0,0,0.02,E10+
TMNT: Mutant Melee,XB,2005,Fighting,0.01,0,0,0,0.02,T
Top Gear RPM Tuning,XB,2005,Racing,0.01,0,0,0,0.02,T
Ultimate Puzzle Games,GBA,2005,Puzzle,0.01,0,0,0,0.02,E
Wallace & Gromit: Curse of the Were-Rabbit,XB,2005,Adventure,0.01,0,0,0,0.01,N/A
Whac-A-Mole,GBA,2005,Puzzle,0.01,0,0,0,0.01,E
World Poker Tour,GBA,2005,Misc,0.01,0,0,0,0.01,E
Alfa Romeo Racing Italiano,PS2,2005,Racing,0.01,0.01,0,0,0.01,E
D1 Professional Drift Grand Prix Series,PS2,2005,Racing,0.01,0.01,0,0,0.03,E10+
DICE: DNA Integrated Cybernetic Enterprises,PS2,2005,Shooter,0.01,0.01,0,0,0.03,E10+
Kao the Kangaroo Round 2,PS2,2005,Platform,0.01,0.01,0,0,0.02,E
LifeSigns: Surgical Unit,DS,2005,Simulation,0.01,0.01,0,0,0.01,T
Metal Saga,PS2,2005,Role-Playing,0.01,0.01,0,0,0.03,T
Nicktoons Collection: Game Boy Advance Video Volume 3,GBA,2005,Misc,0.01,0.01,0,0,0.02,N/A
River King: Wonderful Journey,PS2,2005,Sports,0.01,0.01,0,0,0.03,N/A
S.L.A.I.: Steel Lancer Arena International,PS2,2005,Simulation,0.01,0.01,0,0,0.03,T
Shonen Jump's One Piece: Grand Adventure,PS2,2005,Fighting,0.01,0.01,0,0,0.02,N/A
Shonen Jump's Shaman King: Master of Spirits 2,GBA,2005,Role-Playing,0.01,0.01,0,0,0.02,N/A
The Sims: Complete Collection,PC,2005,Simulation,0.01,0.01,0,0,0.02,N/A
The Movies,PC,2005,Simulation,0.01,0.03,0,0.01,0.04,T
Star Wars Knights of the Old Republic II: The Sith Lords,PC,2005,Role-Playing,0.01,0.04,0,0.01,0.06,N/A
The Sims 2: University,PC,2005,Simulation,0.01,0.04,0,0.01,0.06,T
Fable: The Lost Chapters,PC,2005,Role-Playing,0.01,0.05,0,0.01,0.07,M
RollerCoaster Tycoon 3: Platinum,PC,2005,Strategy,0.01,0.06,0,0.01,0.09,N/A
Black & White 2,PC,2005,Strategy,0.01,0.07,0,0.01,0.09,N/A
World Soccer Winning Eleven 9 (JP & Others sales),PSP,2005,Sports,0.01,0.88,0.31,0,1.2,N/A
Chicago Enforcer,XB,2005,Shooter,0.02,0,0,0,0.02,M
Dragon Booster,DS,2005,Shooter,0.02,0,0,0,0.02,E
Elf Bowling 1 & 2,DS,2005,Sports,0.02,0,0,0,0.02,N/A
Golden Nugget Casino DS,DS,2005,Misc,0.02,0,0,0,0.02,T
Iron Phoenix,XB,2005,Fighting,0.02,0,0,0,0.02,T
Kao Challengers,PSP,2005,Platform,0.02,0,0,0,0.02,E
SBK: Snowboard Kids,DS,2005,Sports,0.02,0,0,0,0.02,E
ScrapLand,XB,2005,Action,0.02,0,0,0,0.02,T
The Professor's Brain Trainer: Logic,DS,2005,Puzzle,0.02,0,0,0,0.02,N/A
Zathura,XB,2005,Adventure,0.02,0,0,0,0.02,E10+
Animaniacs: The Great Edgar Hunt,GC,2005,Platform,0.02,0.01,0,0,0.03,E
Atomic Betty,GBA,2005,Puzzle,0.02,0.01,0,0,0.03,E
Backyard NFL Football 2006,GBA,2005,Sports,0.02,0.01,0,0,0.03,N/A
Care Bears - Care Quest,GBA,2005,Action,0.02,0.01,0,0,0.03,N/A
Chicken Shoot 2,GBA,2005,Adventure,0.02,0.01,0,0,0.03,E10+
Cold War,XB,2005,Shooter,0.02,0.01,0,0,0.02,T
Digimon World 4,XB,2005,Role-Playing,0.02,0.01,0,0,0.03,E
Driv3r,GBA,2005,Racing,0.02,0.01,0,0,0.03,M
Elf Bowling 1 & 2,GBA,2005,Sports,0.02,0.01,0,0,0.03,N/A
Flow: Urban Dance Uprising,PS2,2005,Misc,0.02,0.01,0,0,0.04,T
Franklin the Turtle,GBA,2005,Misc,0.02,0.01,0,0,0.03,N/A
Frogger: Ancient Shadow,XB,2005,Platform,0.02,0.01,0,0,0.03,E
Gauntlet / Rampart,GBA,2005,Misc,0.02,0.01,0,0,0.03,E
Golden Nugget Casino / Texas Hold 'Em Double Pack,GBA,2005,Misc,0.02,0.01,0,0,0.03,N/A
James Pond: Codename Robocod,GBA,2005,Platform,0.02,0.01,0,0,0.03,N/A
Kong: King of Atlantis,GBA,2005,Action,0.02,0.01,0,0,0.03,E
Marble Madness / Klax,GBA,2005,Puzzle,0.02,0.01,0,0,0.03,E
Popeye: Rush for Spinach,GBA,2005,Platform,0.02,0.01,0,0,0.03,E
Sky Dancers,GBA,2005,Action,0.02,0.01,0,0,0.03,N/A
Spy Hunter / Super Sprint,GBA,2005,Racing,0.02,0.01,0,0,0.02,N/A
Steambot Chronicles,PS2,2005,Role-Playing,0.02,0.01,0,0,0.04,T
Stolen,PS2,2005,Action,0.02,0.01,0,0,0.04,T
The King of Fighters 02/03,XB,2005,Fighting,0.02,0.01,0,0,0.03,T
Tork: Prehistoric Punk,XB,2005,Platform,0.02,0.01,0,0,0.03,E
Total Overdose: A Gunslinger's Tale in Mexico,XB,2005,Shooter,0.02,0.01,0,0,0.02,M
Totally Spies!,GBA,2005,Platform,0.02,0.01,0,0,0.03,N/A
Ty the Tasmanian Tiger 3: Night of the Quinkan,XB,2005,Action,0.02,0.01,0,0,0.02,E10+
Virtual Pool: Tournament Edition,XB,2005,Sports,0.02,0.01,0,0,0.03,E
Without Warning,PS2,2005,Shooter,0.02,0.01,0,0,0.04,M
WRC: FIA World Rally Championship,PSP,2005,Racing,0.02,0.01,0,0,0.03,E
Aeon Flux,PS2,2005,Action,0.02,0.02,0,0.01,0.04,T
Gallop Racer 2006,PS2,2005,Sports,0.02,0.02,0.06,0.01,0.1,E
Monster Rancher EVO,PS2,2005,Role-Playing,0.02,0.02,0.05,0.01,0.1,E10+
Ms Saga: A New Dawn,PS2,2005,Role-Playing,0.02,0.02,0,0.01,0.05,E10+
Red Ninja: End of Honor,PS2,2005,Action,0.02,0.02,0,0.01,0.04,M
Yourself Fitness,PS2,2005,Sports,0.02,0.02,0,0.01,0.04,N/A
Sid Meier's Civilization IV,PC,2005,Strategy,0.02,0.12,0,0.03,0.16,E10+
Star Wars: Battlefront II,PC,2005,Shooter,0.02,0.13,0,0.02,0.17,T
Need for Speed: Most Wanted,PC,2005,Racing,0.02,0.23,0,0.04,0.29,T
Guild Wars,PC,2005,Role-Playing,0.03,0,0,0,0.03,T
Spectral Souls: Resurrection of the Ethereal Empires,PSP,2005,Role-Playing,0.03,0,0,0,0.03,T
Street Supremacy,PSP,2005,Racing,0.03,0,0,0,0.03,E
Tao Adventure: Curse Demon,DS,2005,Role-Playing,0.03,0,0,0,0.04,N/A
Texas Hold 'Em Poker DS,DS,2005,Misc,0.03,0,0,0,0.04,E
The Rub Rabbits!,DS,2005,Puzzle,0.03,0,0.04,0,0.07,N/A
Beatdown: Fists of Vengeance,XB,2005,Action,0.03,0.01,0,0,0.04,N/A
Big Mutha Truckers,GBA,2005,Racing,0.03,0.01,0,0,0.04,N/A
Cabela's Dangerous Hunts 2,GC,2005,Sports,0.03,0.01,0,0,0.03,T
Cabela's Outdoor Adventures,GC,2005,Sports,0.03,0.01,0,0,0.03,T
Capcom Fighting Evolution,XB,2005,Fighting,0.03,0.01,0,0,0.04,T
Chicken Shoot,GBA,2005,Action,0.03,0.01,0,0,0.04,N/A
Gumby vs. the Astrobots,GBA,2005,Action,0.03,0.01,0,0,0.04,E
Metal Slug 4 & 5,XB,2005,Shooter,0.03,0.01,0,0,0.04,N/A
Millipede / Super Breakout / Lunar Lander,GBA,2005,Misc,0.03,0.01,0,0,0.04,E
MX World Tour Featuring Jamie Little,XB,2005,Racing,0.03,0.01,0,0,0.03,E
Operation Flashpoint: Elite,XB,2005,Shooter,0.03,0.01,0,0,0.04,T
Outlaw Tennis,XB,2005,Sports,0.03,0.01,0,0,0.04,M
Shattered Union,XB,2005,Strategy,0.03,0.01,0,0,0.04,T
Special Forces: Nemesis Strike,XB,2005,Shooter,0.03,0.01,0,0,0.03,M
Super Army War,GBA,2005,Action,0.03,0.01,0,0,0.04,T
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,XB,2005,Action,0.03,0.01,0,0,0.04,E10+
The Berenstain Bears and the Spooky Old Tree,GBA,2005,Platform,0.03,0.01,0,0,0.05,N/A
The Bible Game,XB,2005,Misc,0.03,0.01,0,0,0.05,E
Trollz: Hair Affair!,GBA,2005,Misc,0.03,0.01,0,0,0.04,N/A
Worms 4: Mayhem,XB,2005,Strategy,0.03,0.01,0,0,0.04,T
Zatch Bell! Mamodo Fury,GC,2005,Fighting,0.03,0.01,0,0,0.04,N/A
Atelier Iris 2: The Azoth Of Destiny,PS2,2005,Role-Playing,0.03,0.02,0,0.01,0.06,E10+
Friends: The One with All the Trivia,PS2,2005,Misc,0.03,0.02,0,0.01,0.06,T
Legend of Kay,PS2,2005,Action,0.03,0.02,0,0.01,0.05,E10+
MotoGP 4 - Official Game of MotoGP,PS2,2005,Racing,0.03,0.02,0,0.01,0.06,N/A
NanoBreaker,PS2,2005,Action,0.03,0.02,0,0.01,0.06,M
Pump It Up: Exceed,PS2,2005,Misc,0.03,0.02,0,0.01,0.06,T
Trapt,PS2,2005,Action,0.03,0.02,0,0.01,0.06,M
Yakuza,PS2,2005,Action,0.03,0.02,0.74,0.01,0.8,M
Colosseum: Road to Freedom,PS2,2005,Role-Playing,0.03,0.03,0,0.01,0.07,M
Devil Kings,PS2,2005,Action,0.03,0.03,0.18,0.01,0.25,T
Haunting Ground,PS2,2005,Action,0.03,0.03,0,0.01,0.07,M
Sprint Cars: Road to Knoxville,PS2,2005,Racing,0.03,0.03,0,0.01,0.07,E
The King of Fighters 02/03,PS2,2005,Fighting,0.03,0.03,0,0.01,0.07,T
Bubble Bobble Revolution,DS,2005,Puzzle,0.04,0,0,0,0.05,E
Super Black Bass Fishing,DS,2005,Sports,0.04,0,0,0,0.04,E
WTF: Work Time Fun,PSP,2005,Puzzle,0.04,0,0,0,0.04,N/A
American Chopper 2: Full Throttle,GC,2005,Racing,0.04,0.01,0,0,0.05,T
American Chopper 2: Full Throttle,XB,2005,Racing,0.04,0.01,0,0,0.05,T
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,GC,2005,Platform,0.04,0.01,0,0,0.05,E10+
Constantine,XB,2005,Action,0.04,0.01,0,0,0.06,M
Crime Life: Gang Wars,XB,2005,Action,0.04,0.01,0,0,0.05,M
Dynasty Warriors 5,XB,2005,Action,0.04,0.01,0,0,0.05,T
FIFA Street,GC,2005,Sports,0.04,0.01,0,0,0.06,N/A
Frogger: Ancient Shadow,GC,2005,Platform,0.04,0.01,0,0,0.05,E
Myst IV: Revelation,XB,2005,Adventure,0.04,0.01,0,0,0.05,T
NTRA Breeders' Cup World Thoroughbred Championships,XB,2005,Simulation,0.04,0.01,0,0,0.06,N/A
Pinball Hall of Fame: The Gottlieb Collection,GC,2005,Misc,0.04,0.01,0,0,0.05,N/A
Raze's Hell,XB,2005,Shooter,0.04,0.01,0,0,0.05,M
Rebelstar: Tactical Command,GBA,2005,Strategy,0.04,0.01,0,0,0.05,E10+
Rugby 2005,XB,2005,Sports,0.04,0.01,0,0,0.05,E
Scrabble Blast!,GBA,2005,Misc,0.04,0.01,0,0,0.06,N/A
Sigma Star Saga,GBA,2005,Role-Playing,0.04,0.01,0,0,0.05,E10+
Splat Renegade Paintball,XB,2005,Sports,0.04,0.01,0,0,0.06,T
Taito Legends,XB,2005,Misc,0.04,0.01,0,0,0.05,T
Tom Clancy's Rainbow Six: Lockdown,GC,2005,Shooter,0.04,0.01,0,0,0.05,M
Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,2005,Action,0.04,0.01,0,0,0.05,E10+
Viewtiful Joe: Red Hot Rumble,GC,2005,Action,0.04,0.01,0,0,0.06,T
World Series of Poker,GC,2005,Misc,0.04,0.01,0,0,0.05,E10+
2 Games in 1: Sonic Pinball Party & Columns Crown,GBA,2005,Misc,0.04,0.02,0,0,0.06,N/A
Ford Racing 3,GBA,2005,Racing,0.04,0.02,0,0,0.06,E
Hi Hi Puffy AmiYumi: Kaznapped,GBA,2005,Action,0.04,0.02,0,0,0.06,N/A
Shonen Jump's Shaman King: Legacy of the Spirits - Soaring Hawk/Sprinting Wolf,GBA,2005,Action,0.04,0.02,0,0,0.06,N/A
Tokyo Xtreme Racer Advance,GBA,2005,Racing,0.04,0.02,0,0,0.06,E
Beat Down: Fists of Vengeance,PS2,2005,Action,0.04,0.03,0.09,0.01,0.17,M
Fatal Frame III: The Tormented,PS2,2005,Action,0.04,0.03,0,0.01,0.08,M
Fire Pro Wrestling Returns,PS2,2005,Sports,0.04,0.03,0,0.01,0.09,T
In The Groove,PS2,2005,Misc,0.04,0.03,0,0.01,0.07,E
Killer7,PS2,2005,Action,0.04,0.03,0,0.01,0.09,M
Outlaw Tennis,PS2,2005,Sports,0.04,0.03,0,0.01,0.08,M
Romance of the Three Kingdoms X,PS2,2005,Strategy,0.04,0.03,0,0.01,0.09,T
Rugby 2005,PS2,2005,Sports,0.04,0.03,0,0.01,0.09,E
Shin Megami Tensei: Digital Devil Saga 2,PS2,2005,Role-Playing,0.04,0.03,0,0.01,0.08,M
Stuart Little 3: Big Photo Adventure,PS2,2005,Platform,0.04,0.03,0,0.01,0.08,E
Urban Reign,PS2,2005,Action,0.04,0.03,0,0.01,0.08,T
Zatch Bell! Mamodo Battles,PS2,2005,Fighting,0.04,0.03,0,0.01,0.08,N/A
Total Overdose: A Gunslinger's Tale in Mexico,PS2,2005,Shooter,0.04,0.04,0,0.01,0.09,M
Dig Dug: Digging Strike,DS,2005,Puzzle,0.05,0,0,0,0.06,E
FIFA Soccer 06,DS,2005,Sports,0.05,0,0,0,0.06,N/A
Fullmetal Alchemist: Dual Sympathy,DS,2005,Role-Playing,0.05,0,0.04,0,0.09,T
Generation of Chaos,PSP,2005,Role-Playing,0.05,0,0,0,0.06,T
Nanostray,DS,2005,Shooter,0.05,0,0,0,0.06,E
PoPoLoCrois,PSP,2005,Role-Playing,0.05,0,0,0,0.06,E
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,DS,2005,Adventure,0.05,0,0,0,0.05,N/A
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005,Action,0.05,0,0,0,0.06,E
World Soccer Winning Eleven 9 (US sales),PSP,2005,Sports,0.05,0,0,0,0.06,N/A
187: Ride or Die,XB,2005,Racing,0.05,0.01,0,0,0.06,M
Call of Cthulhu: Dark Corners of the Earth,XB,2005,Adventure,0.05,0.01,0,0,0.06,M
Cold Fear,XB,2005,Action,0.05,0.01,0,0,0.06,M
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,GC,2005,Platform,0.05,0.01,0,0,0.07,N/A
Karaoke Revolution Party,GC,2005,Misc,0.05,0.01,0,0,0.07,E10+
Karaoke Revolution Party,XB,2005,Misc,0.05,0.01,0,0,0.07,E10+
Land of the Dead: Road to Fiddler's Green,XB,2005,Shooter,0.05,0.01,0,0,0.06,M
Midway Arcade Treasures 3,GC,2005,Misc,0.05,0.01,0,0,0.07,E
Serious Sam II,XB,2005,Shooter,0.05,0.01,0,0,0.06,M
Shonen Jump's One Piece: Grand Battle,GC,2005,Fighting,0.05,0.01,0,0,0.06,N/A
Spartan: Total Warrior,GC,2005,Action,0.05,0.01,0,0,0.07,M
Strike Force Bowling,GC,2005,Sports,0.05,0.01,0,0,0.06,E
Tecmo Classic Arcade,XB,2005,Misc,0.05,0.01,0,0,0.06,E
World Poker Tour,XB,2005,Misc,0.05,0.01,0,0,0.06,T
Zatch Bell! Mamodo Battles,GC,2005,Fighting,0.05,0.01,0,0,0.06,N/A
Big Mutha Truckers 2,XB,2005,Racing,0.05,0.02,0,0,0.07,M
Centipede / Breakout / Warlords,GBA,2005,Misc,0.05,0.02,0,0,0.07,E
Combat: Task Force 121,XB,2005,Shooter,0.05,0.02,0,0,0.07,M
Dragon Ball Z: The Legacy of Goku I & II,GBA,2005,Role-Playing,0.05,0.02,0,0,0.08,N/A
everGirl,GBA,2005,Adventure,0.05,0.02,0,0,0.07,N/A
FIFA Soccer 06,GBA,2005,Sports,0.05,0.02,0,0,0.07,E
Gunstar Super Heroes,GBA,2005,Shooter,0.05,0.02,0,0,0.07,E10+
Let's Ride! Dreamer,GBA,2005,Adventure,0.05,0.02,0,0,0.07,N/A
Pong / Asteroids / Yars' Revenge,GBA,2005,Misc,0.05,0.02,0,0,0.07,E
Rayman: Hoodlum's Revenge,GBA,2005,Platform,0.05,0.02,0,0,0.06,E
Still Life,XB,2005,Adventure,0.05,0.02,0,0,0.07,M
Tak: The Great Juju Challenge,XB,2005,Platform,0.05,0.02,0,0,0.07,E
Winx Club,GBA,2005,Shooter,0.05,0.02,0,0,0.07,E
Armored Core: Last Raven,PS2,2005,Simulation,0.05,0.04,0.08,0.01,0.18,T
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,PS2,2005,Platform,0.05,0.04,0,0.01,0.1,E10+
Constantine,PS2,2005,Action,0.05,0.04,0,0.01,0.11,M
Death By Degrees,PS2,2005,Action,0.05,0.04,0,0.01,0.1,M
EyeToy: Operation Spy,PS2,2005,Action,0.05,0.04,0,0.01,0.1,E
Frogger: Ancient Shadow,PS2,2005,Platform,0.05,0.04,0,0.01,0.1,E
Metal Slug 4 & 5,PS2,2005,Shooter,0.05,0.04,0,0.01,0.11,N/A
Psychonauts,PS2,2005,Platform,0.05,0.04,0,0.01,0.09,T
Real World Golf,PS2,2005,Sports,0.05,0.04,0,0.01,0.11,E
Top Spin,PS2,2005,Sports,0.05,0.04,0,0.01,0.1,E
Classic Action: Devilish,DS,2005,Misc,0.06,0,0,0,0.07,T
Dino Master: Dig Discover Duel,DS,2005,Strategy,0.06,0,0,0,0.07,N/A
Frogger: Helmet Chaos,DS,2005,Platform,0.06,0,0,0,0.06,E
Ghost in the Shell: Stand Alone Complex,PSP,2005,Adventure,0.06,0,0,0.01,0.07,T
Mega Man Battle Network 5: Double Team DS (US sales),DS,2005,Role-Playing,0.06,0,0,0,0.06,N/A
Real Time Conflict: Shogun Empires,DS,2005,Strategy,0.06,0,0,0,0.07,E10+
Tokobot,PSP,2005,Platform,0.06,0,0,0,0.06,E
Tom Clancy's Splinter Cell: Chaos Theory,DS,2005,Action,0.06,0,0,0.01,0.07,T
TMNT: Mutant Melee,GC,2005,Fighting,0.06,0.01,0,0,0.07,T
Tom Clancy's Ghost Recon 2,GC,2005,Shooter,0.06,0.01,0,0,0.07,T
2-in-1 Game Pack: Spider-Man & Spider-Man 2,GBA,2005,Platform,0.06,0.02,0,0,0.09,N/A
Board Game Classics,GBA,2005,Misc,0.06,0.02,0,0,0.08,E
Evil Dead: Regeneration,XB,2005,Action,0.06,0.02,0,0,0.08,M
Ford vs. Chevy,XB,2005,Racing,0.06,0.02,0,0,0.08,E
Hello Kitty: Roller Rescue,GC,2005,Action,0.06,0.02,0,0,0.08,E
Midway Arcade Treasures 3,XB,2005,Misc,0.06,0.02,0,0,0.08,E
NHL 06,GC,2005,Sports,0.06,0.02,0,0,0.08,E10+
Royal Palace of White Sword and The City of Gentiles,XB,2005,Role-Playing,0.06,0.02,0,0,0.09,N/A
Scooby-Doo! Unmasked,XB,2005,Platform,0.06,0.02,0,0,0.08,N/A
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,GBA,2005,Adventure,0.06,0.02,0,0,0.08,N/A
Shonen Jump's One Piece: Pirates Carnival,GC,2005,Misc,0.06,0.02,0,0,0.08,N/A
The Incredibles: Rise of the Underminer,XB,2005,Action,0.06,0.02,0,0,0.09,E10+
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,XB,2005,Adventure,0.06,0.02,0,0,0.09,E10+
TimeSplitters: Future Perfect,GC,2005,Shooter,0.06,0.02,0,0,0.08,M
Cold Fear,PS2,2005,Action,0.06,0.04,0,0.01,0.11,M
Cold Winter,PS2,2005,Shooter,0.06,0.04,0,0.01,0.11,M
Romancing SaGa,PS2,2005,Role-Playing,0.06,0.04,0.47,0.01,0.58,E10+
Shining Force NEO,PS2,2005,Role-Playing,0.06,0.04,0,0.01,0.11,T
Taito Legends,PS2,2005,Misc,0.06,0.04,0,0.01,0.11,T
Airborne Troops: Countdown to D-Day,PS2,2005,Shooter,0.06,0.05,0,0.02,0.12,T
Ape Escape 3,PS2,2005,Platform,0.06,0.05,0,0.02,0.13,E10+
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,PS2,2005,Platform,0.06,0.05,0,0.02,0.13,E
Drakengard 2,PS2,2005,Role-Playing,0.06,0.05,0,0.02,0.13,M
DT Racer,PS2,2005,Racing,0.06,0.05,0,0.02,0.13,E
Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005,Role-Playing,0.06,0.05,0,0.02,0.12,T
Suikoden Tactics,PS2,2005,Strategy,0.06,0.05,0.07,0.02,0.2,T
Wallace & Gromit: Curse of the Were-Rabbit,PS2,2005,Adventure,0.06,0.05,0,0.02,0.12,N/A
Zathura,PS2,2005,Adventure,0.06,0.05,0,0.02,0.12,E10+
World Soccer Winning Eleven 9,XB,2005,Sports,0.06,0.33,0.02,0.03,0.44,E
Exit,PSP,2005,Puzzle,0.07,0,0,0.01,0.08,E
Monster Trucks DS,DS,2005,Racing,0.07,0,0,0.01,0.08,E
Pac-Man World 3,PSP,2005,Platform,0.07,0,0,0.01,0.07,E
PQ: Practical Intelligence Quotient,PSP,2005,Puzzle,0.07,0,0,0.01,0.08,E
Samurai Warriors: State of War,PSP,2005,Action,0.07,0,0.11,0.01,0.18,T
Smart Bomb,PSP,2005,Puzzle,0.07,0,0,0.01,0.08,E10+
The Hustle: Detroit Streets,PSP,2005,Sports,0.07,0,0,0.01,0.07,T
Whac-A-Mole,DS,2005,Puzzle,0.07,0,0,0.01,0.08,E
World Championship Poker: Deluxe Series,DS,2005,Misc,0.07,0,0,0.01,0.08,E
Scooby-Doo! Unmasked,DS,2005,Platform,0.07,0.01,0,0.01,0.09,N/A
Barbie and the Magic of Pegasus,GBA,2005,Action,0.07,0.02,0,0,0.09,E
College Hoops 2K6,XB,2005,Sports,0.07,0.02,0,0,0.1,E
Digimon World 4,GC,2005,Role-Playing,0.07,0.02,0,0,0.09,E
Ford Mustang: The Legend Lives,XB,2005,Racing,0.07,0.02,0,0,0.09,E
Lost in Blue,DS,2005,Adventure,0.07,0.02,0.02,0.01,0.11,E10+
Ninja Gaiden Black,XB,2005,Action,0.07,0.02,0,0,0.09,M
Pac-Man World 3,GC,2005,Platform,0.07,0.02,0,0,0.09,E
Playboy: The Mansion,XB,2005,Simulation,0.07,0.02,0,0,0.09,M
Predator: Concrete Jungle,XB,2005,Action,0.07,0.02,0,0,0.1,M
Robots,XB,2005,Action,0.07,0.02,0,0,0.09,E
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,GC,2005,Adventure,0.07,0.02,0,0,0.09,N/A
Shrek SuperSlam,XB,2005,Action,0.07,0.02,0,0,0.09,E10+
Sniper Elite,XB,2005,Shooter,0.07,0.02,0,0,0.09,M
The Suffering: Ties That Bind,XB,2005,Action,0.07,0.02,0,0,0.09,M
Ty the Tasmanian Tiger 3: Night of the Quinkan,GC,2005,Action,0.07,0.02,0,0,0.09,E10+
World Championship Poker 2: Featuring Howard Lederer,XB,2005,Misc,0.07,0.02,0,0,0.09,T
Banjo-Pilot,GBA,2005,Racing,0.07,0.03,0,0,0.1,E
Indigo Prophecy,XB,2005,Adventure,0.07,0.03,0,0,0.1,M
Gretzky NHL 06,PS2,2005,Sports,0.07,0.05,0,0.02,0.14,E10+
NTRA Breeders' Cup World Thoroughbred Championships,PS2,2005,Simulation,0.07,0.05,0,0.02,0.13,N/A
Shonen Jump's One Piece: Grand Battle,PS2,2005,Fighting,0.07,0.05,0,0.02,0.13,N/A
Tales of Legendia,PS2,2005,Role-Playing,0.07,0.05,0.35,0.02,0.49,T
Ys: The Ark of Napishtim,PS2,2005,Role-Playing,0.07,0.05,0,0.02,0.13,T
187: Ride or Die,PS2,2005,Racing,0.07,0.06,0,0.02,0.15,M
Enthusia Professional Racing,PS2,2005,Racing,0.07,0.06,0,0.02,0.15,E
Indigo Prophecy,PS2,2005,Adventure,0.07,0.06,0,0.02,0.15,M
Musashi: Samurai Legend,PS2,2005,Role-Playing,0.07,0.06,0,0.02,0.15,T
Shadow Hearts: From The New World,PS2,2005,Role-Playing,0.07,0.06,0,0.02,0.14,T
Wild ARMs 4,PS2,2005,Role-Playing,0.07,0.06,0,0.02,0.14,T
Frantix,PSP,2005,Puzzle,0.08,0,0,0.01,0.08,N/A
GripShift,PSP,2005,Racing,0.08,0,0,0.01,0.09,E
Harvest Moon: Boy & Girl,PSP,2005,Simulation,0.08,0,0,0.01,0.09,N/A
Marvel Nemesis: Rise of the Imperfects,DS,2005,Fighting,0.08,0,0,0.01,0.08,E10+
Sega Casino,DS,2005,Misc,0.08,0,0,0.01,0.09,T
The Legend of Heroes: A Tear of Vermillion,PSP,2005,Role-Playing,0.08,0,0,0.01,0.09,T
Viewtiful Joe: Double Trouble!,DS,2005,Action,0.08,0,0.01,0.01,0.11,N/A
Bust-A-Move DS,DS,2005,Puzzle,0.08,0.02,0,0.01,0.11,E
Cabela's Dangerous Hunts 2,XB,2005,Sports,0.08,0.02,0,0,0.11,T
Cabela's Outdoor Adventures,XB,2005,Sports,0.08,0.02,0,0,0.1,T
Charlie and the Chocolate Factory,XB,2005,Adventure,0.08,0.02,0,0,0.11,E
